Customer_ID,First name,Last name,date of birth,gender,agree_for_promo,autopay_card,email,MSISDN,Status,customer category,customer_since,region,language,termination_date
01117,Antonia,Ribeiro,05.07.2000,female,Yes,,antonia.ribeiro00@gmail.com
01118,Aline,Costa,01.03.1948,female,No,,aline.costa48@gmail.com
01119,Lucas,Santos,29.12.1994,male,No,,lucas.santos94@gmail.com
01120,Aline,Almeida,25.08.1981,female,No,,aline.almeida81@gmail.com
01121,Andriana,Cardoso,23.04.1986,female,No,,andriana.cardoso86@gmail.com
01122,Andriana,Ferreira,29.10.1988,female,No,,andriana.ferreira88@gmail.com
01123,Marcia,Alves,26.01.1997,female,Yes,,marcia.alves97@gmail.com
01124,Paulo,Oliveira,15.01.1974,male,No,,paulo.oliveira74@gmail.com
01125,Pedro,Carvalho,10.08.1975,male,No,,pedro.carvalho75@gmail.com
01126,Marcos,Gomes,30.03.1985,male,No,,marcos.gomes85@gmail.com
01127,Carlos,Ferreira,17.11.1968,male,No,,carlos.ferreira68@gmail.com
01128,Jose,Ribeiro,19.02.1944,male,No,,jose.ribeiro44@gmail.com
01129,Franciska,Sousa,04.12.1975,female,No,,franciska.sousa75@gmail.com
01130,Marcos,Oliveira,25.11.1959,male,No,,marcos.oliveira59@gmail.com
01131,Pedro,Costa,22.10.1996,male,No,,pedro.costa96@gmail.com
01132,Antonio,Silva,07.01.1952,male,No,,antonio.silva52@gmail.com
01133,Carlos,Costa,11.05.1959,male,No,,carlos.costa59@gmail.com
01134,Luiz,Martins,05.06.1975,male,No,,luiz.martins75@gmail.com
01135,Paulo,Melo,21.11.1997,male,No,,paulo.melo97@gmail.com
01136,Aline,Sousa,02.05.1964,female,No,,aline.sousa64@gmail.com
01137,Fernanda,Almeida,27.03.1963,female,No,,fernanda.almeida63@gmail.com
01138,Franciska,Barbosa,28.04.2000,female,Yes,,franciska.barbosa00@gmail.com
01139,Juliana,Araujo,14.01.1973,female,No,,juliana.araujo73@gmail.com
01140,Antonio,Almeida,20.11.2000,male,Yes,,antonio.almeida00@gmail.com
01141,Jose,Sousa,06.06.1978,male,No,,jose.sousa78@gmail.com
01142,Marcia,Gomes,04.11.1981,female,No,,marcia.gomes81@gmail.com
01143,Fernanda,Ferreira,06.06.1990,female,No,,fernanda.ferreira90@gmail.com
01144,Antonio,Ferreira,02.11.1965,male,No,,antonio.ferreira65@gmail.com
01145,Carlos,Oliveira,14.04.1995,male,No,,carlos.oliveira95@gmail.com
01146,Luiz,Melo,17.05.1982,male,No,,luiz.melo82@gmail.com
01147,Ana,Martins,09.05.1975,female,No,,ana.martins75@gmail.com
01148,Marcos,Rodrigues,09.02.1990,male,No,,marcos.rodrigues90@gmail.com
01149,Luiz,Ribeiro,07.01.1977,male,No,,luiz.ribeiro77@gmail.com
01150,Francisco,Alves,08.09.1983,male,No,,francisco.alves83@gmail.com
01151,Aline,Martins,20.08.1969,female,No,,aline.martins69@gmail.com
01152,Joao,Almeida,28.07.1976,male,No,,joao.almeida76@gmail.com
01153,Franciska,Sousa,19.10.1969,female,No,,franciska.sousa69@gmail.com
01154,Ana,Carvalho,14.09.1959,female,No,,ana.carvalho59@gmail.com
01155,Antonia,Costa,16.06.1975,female,No,,antonia.costa75@gmail.com
01156,Marcos,Carvalho,29.12.2003,male,No,,marcos.carvalho03@gmail.com
01157,Antonia,Araujo,17.06.1952,female,No,,antonia.araujo52@gmail.com
01158,Antonia,Rodrigues,19.11.1953,female,No,,antonia.rodrigues53@gmail.com
01159,Antonia,Lima,24.12.2004,female,No,,antonia.lima04@gmail.com
01160,Marcia,Santos,20.06.1970,female,No,,marcia.santos70@gmail.com
01161,Antonia,Ribeiro,20.08.1973,female,No,,antonia.ribeiro73@gmail.com
01162,Carlos,Costa,07.02.1993,male,No,,carlos.costa93@gmail.com
01163,Jose,Gomes,30.12.1959,male,No,,jose.gomes59@gmail.com
01164,Lucas,Pereira,26.07.1942,male,No,,lucas.pereira42@gmail.com
01165,Marcos,Almeida,02.03.1965,male,No,,marcos.almeida65@gmail.com
01166,Andriana,Oliveira,22.11.1963,female,No,,andriana.oliveira63@gmail.com
01167,Francisco,Pereira,11.05.1982,male,No,,francisco.pereira82@gmail.com
01168,Carlos,Barbosa,24.06.1983,male,No,,carlos.barbosa83@gmail.com
01169,Aline,Martins,15.07.2001,female,Yes,,aline.martins01@gmail.com
01170,Jose,Oliveira,28.04.1988,male,No,,jose.oliveira88@gmail.com
01171,Franciska,Cardoso,28.11.1957,female,No,,franciska.cardoso57@gmail.com
01172,Patricia,Almeida,11.07.1949,female,No,,patricia.almeida49@gmail.com
01173,Patricia,Ribeiro,24.06.1981,female,No,,patricia.ribeiro81@gmail.com
01174,Ana,Almeida,10.06.1969,female,No,,ana.almeida69@gmail.com
01175,Lucas,Alves,25.12.1972,male,No,,lucas.alves72@gmail.com
01176,Juliana,Oliveira,16.08.1972,female,No,,juliana.oliveira72@gmail.com
01177,Juliana,Santos,07.02.1969,female,No,,juliana.santos69@gmail.com
01178,Franciska,Alves,07.11.1936,female,No,,franciska.alves36@gmail.com
01179,Antonia,Costa,04.03.1981,female,No,,antonia.costa81@gmail.com
01180,Marcia,Martins,26.02.2004,female,Yes,,marcia.martins04@gmail.com
01181,Marcos,Oliveira,02.10.1973,male,No,,marcos.oliveira73@gmail.com
01182,Maria,Santos,26.08.1984,female,No,,maria.santos84@gmail.com
01183,Joao,Costa,21.11.1946,male,No,,joao.costa46@gmail.com
01184,Antonio,Barbosa,30.01.1990,male,No,,antonio.barbosa90@gmail.com
01185,Francisco,Lima,27.06.1950,male,No,,francisco.lima50@gmail.com
01186,Andriana,Sousa,01.11.2000,female,No,,andriana.sousa00@gmail.com
01187,Carlos,Araujo,03.12.1956,male,No,,carlos.araujo56@gmail.com
01188,Luiz,Almeida,29.11.1969,male,No,,luiz.almeida69@gmail.com
01189,Paulo,Cardoso,22.05.1968,male,No,,paulo.cardoso68@gmail.com
01190,Luiz,Gomes,24.12.1947,male,No,,luiz.gomes47@gmail.com
01191,Ana,Araujo,17.06.1985,female,No,,ana.araujo85@gmail.com
01192,Luiz,Rodrigues,17.03.1992,male,No,,luiz.rodrigues92@gmail.com
01193,Maria,Araujo,23.10.1973,female,No,,maria.araujo73@gmail.com
01194,Aline,Santos,30.03.1998,female,Yes,,aline.santos98@gmail.com
01195,Carlos,Araujo,28.11.1986,male,No,,carlos.araujo86@gmail.com
01196,Lucas,Martins,25.08.1940,male,No,,lucas.martins40@gmail.com
01197,Aline,Barbosa,09.01.1977,female,No,,aline.barbosa77@gmail.com
01198,Franciska,Ferreira,31.07.1994,female,No,,franciska.ferreira94@gmail.com
01199,Antonio,Rodrigues,21.05.2004,male,Yes,,antonio.rodrigues04@gmail.com
01200,Fernanda,Pereira,05.07.1946,female,No,,fernanda.pereira46@gmail.com
01201,Fernanda,Rodrigues,08.07.1967,female,No,,fernanda.rodrigues67@gmail.com
01202,Paulo,Barbosa,20.05.1962,male,No,,paulo.barbosa62@gmail.com
01203,Luiz,Rodrigues,03.06.1985,male,No,,luiz.rodrigues85@gmail.com
01204,Antonia,Rodrigues,05.04.1962,female,No,,antonia.rodrigues62@gmail.com
01205,Aline,Santos,31.08.1997,female,No,,aline.santos97@gmail.com
01206,Joao,Barbosa,12.08.1945,male,No,,joao.barbosa45@gmail.com
01207,Luiz,Silva,13.06.1953,male,No,,luiz.silva53@gmail.com
01208,Ana,Pereira,31.10.2003,female,No,,ana.pereira03@gmail.com
01209,Francisco,Santos,10.06.1984,male,No,,francisco.santos84@gmail.com
01210,Antonio,Alves,12.03.1956,male,No,,antonio.alves56@gmail.com
01211,Luiz,Ribeiro,02.10.1984,male,No,,luiz.ribeiro84@gmail.com
01212,Aline,Barbosa,16.09.1973,female,No,,aline.barbosa73@gmail.com
01213,Francisco,Martins,17.04.1987,male,No,,francisco.martins87@gmail.com
01214,Andriana,Cardoso,22.06.1942,female,No,,andriana.cardoso42@gmail.com
01215,Joao,Martins,14.06.1999,male,No,,joao.martins99@gmail.com
01216,Marcos,Santos,11.11.1987,male,Yes,,marcos.santos87@gmail.com
01217,Andriana,Sousa,24.07.1928,female,No,,andriana.sousa28@gmail.com
01218,Luiz,Silva,12.03.2003,male,Yes,,luiz.silva03@gmail.com
01219,Jose,Pereira,01.10.1962,male,No,,jose.pereira62@gmail.com
01220,Fernanda,Rodrigues,02.05.1998,female,Yes,,fernanda.rodrigues98@gmail.com
01221,Francisco,Cardoso,30.08.1965,male,No,,francisco.cardoso65@gmail.com
01222,Carlos,Sousa,28.08.1997,male,Yes,,carlos.sousa97@gmail.com
01223,Andriana,Costa,05.03.1992,female,No,,andriana.costa92@gmail.com
01224,Fernanda,Martins,16.08.1970,female,No,,fernanda.martins70@gmail.com
01225,Paulo,Costa,10.01.1985,male,No,,paulo.costa85@gmail.com
01226,Juliana,Ferreira,03.04.1973,female,No,,juliana.ferreira73@gmail.com
01227,Marcos,Sousa,03.10.1976,male,No,,marcos.sousa76@gmail.com
01228,Luiz,Carvalho,28.02.1966,male,No,,luiz.carvalho66@gmail.com
01229,Paulo,Rodrigues,20.05.1949,male,No,,paulo.rodrigues49@gmail.com
01230,Aline,Rodrigues,09.03.1969,female,No,,aline.rodrigues69@gmail.com
01231,Andriana,Alves,31.01.2000,female,No,,andriana.alves00@gmail.com
01232,Carlos,Cardoso,17.04.1956,male,No,,carlos.cardoso56@gmail.com
01233,Marcia,Gomes,02.08.1955,female,No,,marcia.gomes55@gmail.com
01234,Antonia,Carvalho,08.05.1963,female,No,,antonia.carvalho63@gmail.com
01235,Ana,Barbosa,25.07.1979,female,No,,ana.barbosa79@gmail.com
01236,Antonia,Melo,16.04.1997,female,No,,antonia.melo97@gmail.com
01237,Antonio,Santos,30.09.1959,male,No,,antonio.santos59@gmail.com
01238,Francisco,Martins,18.10.1998,male,No,,francisco.martins98@gmail.com
01239,Antonia,Ribeiro,23.07.1951,female,No,,antonia.ribeiro51@gmail.com
01240,Luiz,Sousa,18.10.1990,male,No,,luiz.sousa90@gmail.com
01241,Juliana,Rodrigues,02.07.1980,female,No,,juliana.rodrigues80@gmail.com
01242,Francisco,Carvalho,15.05.1937,male,No,,francisco.carvalho37@gmail.com
01243,Aline,Oliveira,15.06.1978,female,No,,aline.oliveira78@gmail.com
01244,Francisco,Alves,21.09.1991,male,No,,francisco.alves91@gmail.com
01245,Lucas,Barbosa,29.07.2002,male,Yes,,lucas.barbosa02@gmail.com
01246,Andriana,Carvalho,15.04.1983,female,Yes,,andriana.carvalho83@gmail.com
01247,Antonio,Almeida,06.10.1968,male,No,,antonio.almeida68@gmail.com
01248,Antonia,Santos,12.02.1944,female,No,,antonia.santos44@gmail.com
01249,Ana,Lima,06.03.1970,female,No,,ana.lima70@gmail.com
01250,Lucas,Cardoso,21.05.1978,male,No,,lucas.cardoso78@gmail.com
01251,Maria,Ferreira,18.09.1984,female,No,,maria.ferreira84@gmail.com
01252,Pedro,Silva,18.05.1962,male,No,,pedro.silva62@gmail.com
01253,Jose,Cardoso,06.09.1937,male,No,,jose.cardoso37@gmail.com
01254,Patricia,Almeida,09.09.1991,female,No,,patricia.almeida91@gmail.com
01255,Juliana,Almeida,08.11.1990,female,Yes,,juliana.almeida90@gmail.com
01256,Marcia,Almeida,22.06.1942,female,No,,marcia.almeida42@gmail.com
01257,Andriana,Martins,05.09.1988,female,No,,andriana.martins88@gmail.com
01258,Jose,Almeida,24.01.1948,male,No,,jose.almeida48@gmail.com
01259,Marcos,Martins,04.09.1936,male,No,,marcos.martins36@gmail.com
01260,Carlos,Silva,08.12.1969,male,No,,carlos.silva69@gmail.com
01261,Franciska,Melo,23.09.1961,female,No,,franciska.melo61@gmail.com
01262,Ana,Pereira,24.05.1976,female,No,,ana.pereira76@gmail.com
01263,Aline,Ribeiro,30.12.1993,female,No,,aline.ribeiro93@gmail.com
01264,Marcos,Araujo,03.08.2002,male,Yes,,marcos.araujo02@gmail.com
01265,Carlos,Ferreira,12.02.1978,male,No,,carlos.ferreira78@gmail.com
01266,Ana,Martins,23.01.1971,female,No,,ana.martins71@gmail.com
01267,Francisco,Silva,21.11.1967,male,No,,francisco.silva67@gmail.com
01268,Francisco,Martins,17.07.2000,male,No,,francisco.martins00@gmail.com
01269,Marcia,Pereira,22.05.1999,female,No,,marcia.pereira99@gmail.com
01270,Ana,Almeida,04.10.1982,female,No,,ana.almeida82@gmail.com
01271,Juliana,Alves,06.10.1979,female,No,,juliana.alves79@gmail.com
01272,Marcos,Oliveira,11.01.1942,male,No,,marcos.oliveira42@gmail.com
01273,Andriana,Pereira,24.10.1980,female,No,,andriana.pereira80@gmail.com
01274,Marcia,Santos,31.01.1979,female,No,,marcia.santos79@gmail.com
01275,Aline,Sousa,15.10.1941,female,No,,aline.sousa41@gmail.com
01276,Joao,Carvalho,14.04.2003,male,Yes,,joao.carvalho03@gmail.com
01277,Juliana,Rodrigues,22.01.1969,female,No,,juliana.rodrigues69@gmail.com
01278,Francisco,Melo,26.07.1997,male,Yes,,francisco.melo97@gmail.com
01279,Maria,Cardoso,24.01.1993,female,No,,maria.cardoso93@gmail.com
01280,Antonia,Rodrigues,12.09.2003,female,Yes,,antonia.rodrigues03@gmail.com
01281,Antonia,Cardoso,10.09.1988,female,No,,antonia.cardoso88@gmail.com
01282,Maria,Martins,05.12.1956,female,No,,maria.martins56@gmail.com
01283,Francisco,Barbosa,25.01.1971,male,No,,francisco.barbosa71@gmail.com
01284,Lucas,Rodrigues,12.10.1952,male,No,,lucas.rodrigues52@gmail.com
01285,Marcia,Ribeiro,10.11.1999,female,Yes,,marcia.ribeiro99@gmail.com
01286,Joao,Cardoso,02.05.1996,male,No,,joao.cardoso96@gmail.com
01287,Ana,Melo,11.08.1975,female,No,,ana.melo75@gmail.com
01288,Carlos,Barbosa,18.07.1969,male,No,,carlos.barbosa69@gmail.com
01289,Paulo,Alves,13.11.1947,male,No,,paulo.alves47@gmail.com
01290,Jose,Araujo,08.04.1980,male,No,,jose.araujo80@gmail.com
01291,Andriana,Costa,04.08.1943,female,No,,andriana.costa43@gmail.com
01292,Antonio,Lima,25.07.1983,male,No,,antonio.lima83@gmail.com
01293,Franciska,Carvalho,05.10.1995,female,No,,franciska.carvalho95@gmail.com
01294,Franciska,Santos,14.03.1992,female,No,,franciska.santos92@gmail.com
01295,Antonia,Ferreira,20.10.1971,female,No,,antonia.ferreira71@gmail.com
01296,Francisco,Cardoso,18.02.1980,male,No,,francisco.cardoso80@gmail.com
01297,Juliana,Ferreira,24.01.1988,female,No,,juliana.ferreira88@gmail.com
01298,Carlos,Barbosa,03.02.1968,male,No,,carlos.barbosa68@gmail.com
01299,Carlos,Pereira,03.05.1957,male,No,,carlos.pereira57@gmail.com
01300,Jose,Pereira,22.05.1998,male,Yes,,jose.pereira98@gmail.com
01301,Pedro,Cardoso,20.12.1983,male,No,,pedro.cardoso83@gmail.com
01302,Jose,Rodrigues,18.12.1966,male,No,,jose.rodrigues66@gmail.com
01303,Paulo,Alves,17.10.2004,male,Yes,,paulo.alves04@gmail.com
01304,Pedro,Melo,31.10.1980,male,No,,pedro.melo80@gmail.com
01305,Franciska,Melo,14.10.1982,female,No,,franciska.melo82@gmail.com
01306,Ana,Rodrigues,02.06.1978,female,No,,ana.rodrigues78@gmail.com
01307,Marcos,Martins,25.02.1987,male,No,,marcos.martins87@gmail.com
01308,Maria,Almeida,25.02.1984,female,No,,maria.almeida84@gmail.com
01309,Maria,Ferreira,06.01.1973,female,No,,maria.ferreira73@gmail.com
01310,Aline,Gomes,05.11.1955,female,No,,aline.gomes55@gmail.com
01311,Joao,Martins,13.07.1983,male,No,,joao.martins83@gmail.com
01312,Antonia,Martins,10.10.2001,female,No,,antonia.martins01@gmail.com
01313,Aline,Araujo,22.08.2004,female,No,,aline.araujo04@gmail.com
01314,Juliana,Sousa,16.12.1993,female,No,,juliana.sousa93@gmail.com
01315,Antonia,Martins,06.05.1976,female,Yes,,antonia.martins76@gmail.com
01316,Paulo,Oliveira,01.01.1968,male,No,,paulo.oliveira68@gmail.com
01317,Aline,Silva,06.07.1977,female,No,,aline.silva77@gmail.com
01318,Franciska,Sousa,03.02.1997,female,No,,franciska.sousa97@gmail.com
01319,Marcia,Pereira,21.04.2002,female,Yes,,marcia.pereira02@gmail.com
01320,Maria,Pereira,10.08.1997,female,No,,maria.pereira97@gmail.com
01321,Lucas,Melo,16.05.2003,male,No,,lucas.melo03@gmail.com
01322,Pedro,Rodrigues,16.05.1972,male,No,,pedro.rodrigues72@gmail.com
01323,Franciska,Rodrigues,14.05.1996,female,Yes,,franciska.rodrigues96@gmail.com
01324,Carlos,Cardoso,15.08.1967,male,No,,carlos.cardoso67@gmail.com
01325,Marcia,Pereira,18.04.2000,female,Yes,,marcia.pereira00@gmail.com
01326,Aline,Lima,07.12.2003,female,Yes,,aline.lima03@gmail.com
01327,Fernanda,Gomes,14.07.1959,female,No,,fernanda.gomes59@gmail.com
01328,Aline,Lima,10.09.1984,female,No,,aline.lima84@gmail.com
01329,Franciska,Carvalho,23.12.1979,female,No,,franciska.carvalho79@gmail.com
01330,Ana,Costa,27.07.1988,female,No,,ana.costa88@gmail.com
01331,Marcia,Barbosa,24.09.1984,female,No,,marcia.barbosa84@gmail.com
01332,Fernanda,Santos,14.11.1953,female,No,,fernanda.santos53@gmail.com
01333,Patricia,Cardoso,23.10.1990,female,No,,patricia.cardoso90@gmail.com
01334,Joao,Melo,30.01.2004,male,No,,joao.melo04@gmail.com
01335,Franciska,Araujo,25.09.1970,female,No,,franciska.araujo70@gmail.com
01336,Maria,Barbosa,21.06.1953,female,No,,maria.barbosa53@gmail.com
01337,Juliana,Gomes,19.09.1963,female,No,,juliana.gomes63@gmail.com
01338,Andriana,Alves,01.12.1991,female,No,,andriana.alves91@gmail.com
01339,Paulo,Rodrigues,25.02.1952,male,No,,paulo.rodrigues52@gmail.com
01340,Joao,Ferreira,19.04.2004,male,No,,joao.ferreira04@gmail.com
01341,Andriana,Melo,20.06.2003,female,Yes,,andriana.melo03@gmail.com
01342,Luiz,Almeida,21.11.1989,male,No,,luiz.almeida89@gmail.com
01343,Jose,Araujo,21.11.1967,male,No,,jose.araujo67@gmail.com
01344,Joao,Sousa,07.07.2000,male,No,,joao.sousa00@gmail.com
01345,Andriana,Melo,05.05.1999,female,Yes,,andriana.melo99@gmail.com
01346,Marcia,Melo,18.07.1992,female,No,,marcia.melo92@gmail.com
01347,Antonia,Ribeiro,19.12.1954,female,No,,antonia.ribeiro54@gmail.com
01348,Luiz,Araujo,20.11.1993,male,No,,luiz.araujo93@gmail.com
01349,Franciska,Barbosa,22.07.1930,female,No,,franciska.barbosa30@gmail.com
01350,Andriana,Alves,01.11.1976,female,No,,andriana.alves76@gmail.com
01351,Jose,Sousa,04.05.1986,male,No,,jose.sousa86@gmail.com
01352,Paulo,Cardoso,22.04.1968,male,No,,paulo.cardoso68@gmail.com
01353,Marcia,Santos,25.04.1994,female,No,,marcia.santos94@gmail.com
01354,Jose,Silva,11.10.1980,male,No,,jose.silva80@gmail.com
01355,Luiz,Araujo,24.01.1983,male,No,,luiz.araujo83@gmail.com
01356,Maria,Cardoso,10.04.1938,female,No,,maria.cardoso38@gmail.com
01357,Patricia,Costa,12.10.1980,female,No,,patricia.costa80@gmail.com
01358,Joao,Sousa,25.01.1991,male,No,,joao.sousa91@gmail.com
01359,Antonio,Silva,23.05.1986,male,No,,antonio.silva86@gmail.com
01360,Patricia,Alves,28.05.1974,female,No,,patricia.alves74@gmail.com
01361,Pedro,Lima,20.08.1966,male,No,,pedro.lima66@gmail.com
01362,Pedro,Cardoso,18.04.1985,male,No,,pedro.cardoso85@gmail.com
01363,Paulo,Oliveira,28.05.1967,male,No,,paulo.oliveira67@gmail.com
01364,Marcos,Martins,14.12.1952,male,No,,marcos.martins52@gmail.com
01365,Maria,Barbosa,17.03.1982,female,No,,maria.barbosa82@gmail.com
01366,Marcia,Santos,12.08.2000,female,Yes,,marcia.santos00@gmail.com
01367,Juliana,Carvalho,17.10.1950,female,No,,juliana.carvalho50@gmail.com
01368,Andriana,Lima,01.10.2003,female,Yes,,andriana.lima03@gmail.com
01369,Andriana,Silva,11.07.1976,female,No,,andriana.silva76@gmail.com
01370,Marcia,Costa,10.09.2004,female,Yes,,marcia.costa04@gmail.com
01371,Luiz,Barbosa,04.07.1971,male,No,,luiz.barbosa71@gmail.com
01372,Marcia,Santos,24.07.1958,female,No,,marcia.santos58@gmail.com
01373,Marcos,Lima,20.06.1979,male,No,,marcos.lima79@gmail.com
01374,Patricia,Sousa,30.09.1988,female,No,,patricia.sousa88@gmail.com
01375,Andriana,Cardoso,19.06.1970,female,No,,andriana.cardoso70@gmail.com
01376,Carlos,Lima,01.06.1990,male,Yes,,carlos.lima90@gmail.com
01377,Andriana,Costa,26.12.1977,female,No,,andriana.costa77@gmail.com
01378,Andriana,Gomes,16.09.1990,female,No,,andriana.gomes90@gmail.com
01379,Carlos,Martins,01.05.1984,male,No,,carlos.martins84@gmail.com
01380,Lucas,Oliveira,22.03.1964,male,No,,lucas.oliveira64@gmail.com
01381,Aline,Martins,11.12.1953,female,No,,aline.martins53@gmail.com
01382,Marcia,Martins,02.10.1978,female,No,,marcia.martins78@gmail.com
01383,Pedro,Alves,19.11.1941,male,No,,pedro.alves41@gmail.com
01384,Antonio,Araujo,12.04.1981,male,No,,antonio.araujo81@gmail.com
01385,Marcos,Sousa,10.04.1966,male,No,,marcos.sousa66@gmail.com
01386,Lucas,Almeida,15.08.2003,male,Yes,,lucas.almeida03@gmail.com
01387,Joao,Costa,08.10.1994,male,Yes,,joao.costa94@gmail.com
01388,Andriana,Barbosa,04.05.1962,female,No,,andriana.barbosa62@gmail.com
01389,Andriana,Lima,18.07.1966,female,No,,andriana.lima66@gmail.com
01390,Antonio,Melo,07.05.1943,male,No,,antonio.melo43@gmail.com
01391,Jose,Araujo,07.03.2003,male,Yes,,jose.araujo03@gmail.com
01392,Pedro,Barbosa,29.03.1956,male,No,,pedro.barbosa56@gmail.com
01393,Antonia,Almeida,06.07.1998,female,No,,antonia.almeida98@gmail.com
01394,Marcia,Costa,23.10.1959,female,No,,marcia.costa59@gmail.com
01395,Francisco,Ribeiro,13.01.1967,male,No,,francisco.ribeiro67@gmail.com
01396,Maria,Gomes,10.11.1995,female,No,,maria.gomes95@gmail.com
01397,Ana,Rodrigues,02.08.1970,female,No,,ana.rodrigues70@gmail.com
01398,Ana,Gomes,26.05.1970,female,No,,ana.gomes70@gmail.com
01399,Luiz,Araujo,20.08.1998,male,Yes,,luiz.araujo98@gmail.com
01400,Ana,Ribeiro,16.07.1990,female,No,,ana.ribeiro90@gmail.com
01401,Patricia,Ferreira,13.11.1999,female,No,,patricia.ferreira99@gmail.com
01402,Paulo,Costa,17.08.1964,male,No,,paulo.costa64@gmail.com
01403,Franciska,Oliveira,31.12.1948,female,No,,franciska.oliveira48@gmail.com
01404,Andriana,Ribeiro,02.07.1961,female,No,,andriana.ribeiro61@gmail.com
01405,Maria,Barbosa,09.10.2000,female,No,,maria.barbosa00@gmail.com
01406,Lucas,Costa,01.01.1975,male,No,,lucas.costa75@gmail.com
01407,Marcos,Sousa,21.03.1972,male,No,,marcos.sousa72@gmail.com
01408,Luiz,Silva,01.06.1962,male,No,,luiz.silva62@gmail.com
01409,Lucas,Barbosa,01.02.1986,male,No,,lucas.barbosa86@gmail.com
01410,Antonia,Costa,22.03.1990,female,No,,antonia.costa90@gmail.com
01411,Lucas,Ferreira,07.08.1996,male,No,,lucas.ferreira96@gmail.com
01412,Aline,Silva,26.11.2002,female,Yes,,aline.silva02@gmail.com
01413,Joao,Melo,29.01.1978,male,No,,joao.melo78@gmail.com
01414,Pedro,Ferreira,06.05.1977,male,No,,pedro.ferreira77@gmail.com
01415,Francisco,Cardoso,05.05.1976,male,No,,francisco.cardoso76@gmail.com
01416,Jose,Santos,24.11.1949,male,No,,jose.santos49@gmail.com
01417,Pedro,Silva,17.11.1964,male,No,,pedro.silva64@gmail.com
01418,Francisco,Rodrigues,21.10.1940,male,No,,francisco.rodrigues40@gmail.com
01419,Luiz,Santos,11.09.1995,male,Yes,,luiz.santos95@gmail.com
01420,Franciska,Ribeiro,13.12.2003,female,Yes,,franciska.ribeiro03@gmail.com
01421,Ana,Barbosa,06.08.1964,female,No,,ana.barbosa64@gmail.com
01422,Francisco,Gomes,14.08.1988,male,No,,francisco.gomes88@gmail.com
01423,Maria,Martins,08.03.1987,female,No,,maria.martins87@gmail.com
01424,Maria,Alves,15.09.1955,female,No,,maria.alves55@gmail.com
01425,Patricia,Alves,15.11.1976,female,No,,patricia.alves76@gmail.com
01426,Aline,Almeida,03.03.1994,female,No,,aline.almeida94@gmail.com
01427,Carlos,Rodrigues,24.08.1995,male,No,,carlos.rodrigues95@gmail.com
01428,Joao,Sousa,15.01.1967,male,No,,joao.sousa67@gmail.com
01429,Franciska,Ribeiro,11.01.1990,female,No,,franciska.ribeiro90@gmail.com
01430,Juliana,Lima,10.11.1942,female,No,,juliana.lima42@gmail.com
01431,Paulo,Santos,28.12.1965,male,No,,paulo.santos65@gmail.com
01432,Aline,Barbosa,27.08.1984,female,No,,aline.barbosa84@gmail.com
01433,Antonio,Carvalho,23.11.1978,male,No,,antonio.carvalho78@gmail.com
01434,Franciska,Sousa,16.09.1974,female,No,,franciska.sousa74@gmail.com
01435,Antonia,Carvalho,20.11.1981,female,No,,antonia.carvalho81@gmail.com
01436,Paulo,Martins,20.08.1944,male,No,,paulo.martins44@gmail.com
01437,Paulo,Lima,20.05.1958,male,No,,paulo.lima58@gmail.com
01438,Joao,Silva,18.10.2002,male,No,,joao.silva02@gmail.com
01439,Carlos,Alves,09.02.1965,male,No,,carlos.alves65@gmail.com
01440,Antonia,Araujo,03.04.2003,female,Yes,,antonia.araujo03@gmail.com
01441,Paulo,Santos,24.01.1973,male,No,,paulo.santos73@gmail.com
01442,Francisco,Rodrigues,26.12.2000,male,Yes,,francisco.rodrigues00@gmail.com
01443,Francisco,Carvalho,20.11.1984,male,Yes,,francisco.carvalho84@gmail.com
01444,Aline,Araujo,11.05.1980,female,No,,aline.araujo80@gmail.com
01445,Luiz,Araujo,19.04.1961,male,No,,luiz.araujo61@gmail.com
01446,Aline,Gomes,23.07.1987,female,No,,aline.gomes87@gmail.com
01447,Patricia,Martins,16.07.2002,female,Yes,,patricia.martins02@gmail.com
01448,Andriana,Gomes,27.12.1972,female,No,,andriana.gomes72@gmail.com
01449,Juliana,Silva,13.02.1946,female,No,,juliana.silva46@gmail.com
01450,Maria,Martins,15.05.1989,female,No,,maria.martins89@gmail.com
01451,Francisco,Silva,10.05.1947,male,No,,francisco.silva47@gmail.com
01452,Franciska,Rodrigues,18.01.1974,female,No,,franciska.rodrigues74@gmail.com
01453,Pedro,Sousa,25.04.1989,male,No,,pedro.sousa89@gmail.com
01454,Lucas,Carvalho,16.08.1993,male,Yes,,lucas.carvalho93@gmail.com
01455,Marcia,Alves,13.02.1979,female,Yes,,marcia.alves79@gmail.com
01456,Maria,Silva,28.05.2002,female,No,,maria.silva02@gmail.com
01457,Franciska,Costa,26.11.1940,female,No,,franciska.costa40@gmail.com
01458,Juliana,Rodrigues,24.04.1987,female,Yes,,juliana.rodrigues87@gmail.com
01459,Lucas,Oliveira,08.02.1969,male,No,,lucas.oliveira69@gmail.com
01460,Marcia,Lima,10.12.2002,female,Yes,,marcia.lima02@gmail.com
01461,Antonio,Rodrigues,11.08.1999,male,Yes,,antonio.rodrigues99@gmail.com
01462,Juliana,Melo,13.10.1942,female,No,,juliana.melo42@gmail.com
01463,Ana,Lima,19.11.1970,female,No,,ana.lima70@gmail.com
01464,Pedro,Rodrigues,17.06.1992,male,No,,pedro.rodrigues92@gmail.com
